address,time_unix,time,dne,srl,srrn,eda
RP01025,1711965693.002000,2024-04-01 10:01:33.002+00,64,335942,1,\N
RP01025,1711965753.004000,2024-04-01 10:02:33.004+00,46,351934,0,\N
RP01025,1711965813.006000,2024-04-01 10:03:33.006+00,29,358159,0,\N
RP01025,1711965873.008000,2024-04-01 10:04:33.008+00,42,314824,3,\N
RP01025,1711965933.010000,2024-04-01 10:05:33.01+00,78,340227,2,\N
RP01025,1711965993.011000,2024-04-01 10:06:33.011+00,71,317021,2,\N
RP01025,1711966053.013000,2024-04-01 10:07:33.013+00,61,335942,1,\N
RP01025,1711966113.015000,2024-04-01 10:08:33.015+00,55,334355,1,\N
RP01025,1711966173.017000,2024-04-01 10:09:33.017+00,61,319340,5,\N
RP01025,1711966233.019000,2024-04-01 10:10:33.019+00,64,336430,2,\N
RP01025,1711966293.021000,2024-04-01 10:11:33.021+00,44,349980,0,\N
RP01025,1711966353.022000,2024-04-01 10:12:33.022+00,32,358770,0,\N
RP01025,1711966413.024000,2024-04-01 10:13:33.024+00,67,289066,2,\N
RP01025,1711966473.026000,2024-04-01 10:14:33.026+00,97,330571,2,\N
RP01025,1711966533.028000,2024-04-01 10:15:33.028+00,100,255008,2,\N
RP01025,1711966593.030000,2024-04-01 10:16:33.03+00,100,276981,4,\N
RP01025,1711966653.032000,2024-04-01 10:17:33.032+00,100,321538,1,\N
RP01025,1711966713.033000,2024-04-01 10:18:33.033+00,56,323369,0,\N
RP01025,1711966773.035000,2024-04-01 10:19:33.035+00,49,327275,2,\N
RP01025,1711966833.037000,2024-04-01 10:20:33.037+00,37,332402,1,\N
RP01025,1711966893.039000,2024-04-01 10:21:33.039+00,41,328618,2,\N
RP01025,1711966953.041000,2024-04-01 10:22:33.041+00,41,345220,0,\N
RP01025,1711967013.043000,2024-04-01 10:23:33.043+00,32,342900,1,\N
RP01025,1711967073.044000,2024-04-01 10:24:33.044+00,53,285526,2,\N
RP01025,1711967133.046000,2024-04-01 10:25:33.046+00,75,331059,0,\N
RP01025,1711967193.048000,2024-04-01 10:26:33.048+00,46,333623,1,\N
RP01025,1711967253.050000,2024-04-01 10:27:33.05+00,43,325566,1,\N
RP01025,1711967313.052000,2024-04-01 10:28:33.052+00,45,303105,1,\N
RP01025,1711967373.054000,2024-04-01 10:29:33.054+00,74,303471,3,\N
RP01025,1711967433.055000,2024-04-01 10:30:33.055+00,65,306645,3,\N
RP01025,1711967493.057000,2024-04-01 10:31:33.057+00,82,289921,4,\N
RP01025,1711967553.059000,2024-04-01 10:32:33.059+00,87,319829,1,\N
RP01025,1711967613.061000,2024-04-01 10:33:33.061+00,51,330571,0,\N
RP01025,1711967673.063000,2024-04-01 10:34:33.063+00,69,275761,2,\N
RP01025,1711967733.065000,2024-04-01 10:35:33.065+00,97,308720,2,\N
RP01025,1711967793.066000,2024-04-01 10:36:33.066+00,74,294560,3,\N
RP01025,1711967853.068000,2024-04-01 10:37:33.068+00,75,308110,4,\N
RP01025,1711967913.070000,2024-04-01 10:38:33.07+00,66,316044,1,\N
RP01025,1711967973.072000,2024-04-01 10:39:33.072+00,45,331914,0,\N
RP01025,1711968033.074000,2024-04-01 10:40:33.074+00,74,278446,6,\N
RP01025,1711968093.076000,2024-04-01 10:41:33.076+00,82,281254,5,\N
RP01025,1711968153.077000,2024-04-01 10:42:33.077+00,82,296391,2,\N
RP01025,1711968213.079000,2024-04-01 10:43:33.079+00,89,291996,4,\N
RP01025,1711968273.081000,2024-04-01 10:44:33.081+00,85,292729,4,\N
RP01025,1711968333.083000,2024-04-01 10:45:33.083+00,100,296635,2,\N
RP01025,1711968393.085000,2024-04-01 10:46:33.085+00,99,282963,2,\N
RP01025,1711968453.087000,2024-04-01 10:47:33.087+00,89,312870,0,\N
RP01025,1711968513.088000,2024-04-01 10:48:33.088+00,88,289188,1,\N
RP01025,1711968573.090000,2024-04-01 10:49:33.09+00,89,289677,3,\N
RP01025,1711968633.092000,2024-04-01 10:50:33.092+00,100,277347,5,\N
RP01025,1711968693.094000,2024-04-01 10:51:33.094+00,100,311650,1,\N
RP01025,1711968753.096000,2024-04-01 10:52:33.096+00,74,305912,3,\N
RP01025,1711968813.097000,2024-04-01 10:53:33.097+00,74,303227,2,\N
RP01025,1711968873.099000,2024-04-01 10:54:33.099+00,55,300780,0,\N
RP01025,1711968933.101000,2024-04-01 10:55:33.101+00,65,298100,1,\N
RP01025,1711968993.103000,2024-04-01 10:56:33.103+00,69,326421,1,\N
RP01025,1711969053.105000,2024-04-01 10:57:33.105+00,48,337285,1,\N
RP01025,1711969113.107000,2024-04-01 10:58:33.107+00,38,330327,2,\N
RP01025,1711969173.108000,2024-04-01 10:59:33.108+00,62,333623,1,\N
RP01025,1711969233.110000,2024-04-01 11:00:33.11+00,56,324711,1,\N
RP01025,1711969293.112000,2024-04-01 11:01:33.112+00,61,288212,4,\N
RP01025,1711969353.114000,2024-04-01 11:02:33.114+00,85,330571,0,\N
RP01025,1711969413.116000,2024-04-01 11:03:33.116+00,100,297001,3,\N
RP01025,1711969473.118000,2024-04-01 11:04:33.118+00,82,311650,3,\N
RP01025,1711969533.119000,2024-04-01 11:05:33.119+00,84,286381,6,\N
RP01025,1711969593.121000,2024-04-01 11:06:33.121+00,74,313237,0,\N
RP01025,1711969653.123000,2024-04-01 11:07:33.123+00,49,331059,0,\N
RP01025,1711969713.125000,2024-04-01 11:08:33.125+00,46,323857,2,\N
RP01025,1711969773.127000,2024-04-01 11:09:33.127+00,91,308598,2,\N
RP01025,1711969833.129000,2024-04-01 11:10:33.129+00,70,333379,1,\N
RP01025,1711969893.130000,2024-04-01 11:11:33.13+00,51,328252,1,\N
RP01025,1711969953.132000,2024-04-01 11:12:33.132+00,43,343999,0,\N
RP01025,1711970013.134000,2024-04-01 11:13:33.134+00,47,331914,1,\N
RP01025,1711970073.136000,2024-04-01 11:14:33.136+00,45,339848,1,\N
RP01025,1711970133.138000,2024-04-01 11:15:33.138+00,75,299443,1,\N
RP01025,1711970193.140000,2024-04-01 11:16:33.14+00,94,266361,5,\N
RP01025,1711970253.141000,2024-04-01 11:17:33.141+00,100,271000,5,\N
RP01025,1711970313.143000,2024-04-01 11:18:33.143+00,100,297978,3,\N
RP01025,1711970373.145000,2024-04-01 11:19:33.145+00,83,298344,1,\N
RP01025,1711970433.147000,2024-04-01 11:20:33.147+00,93,304936,2,\N
RP01025,1711970493.149000,2024-04-01 11:21:33.149+00,71,293339,1,\N
RP01025,1711970553.151000,2024-04-01 11:22:33.151+00,66,290043,3,\N
RP01025,1711970613.152000,2024-04-01 11:23:33.152+00,66,306279,2,\N
RP01025,1711970673.154000,2024-04-01 11:24:33.154+00,55,272459,1,\N
RP01025,1711970733.156000,2024-04-01 11:25:33.156+00,80,322392,1,\N
RP01025,1711970793.158000,2024-04-01 11:26:33.158+00,100,252614,3,\N
RP01025,1711970853.160000,2024-04-01 11:27:33.16+00,100,288334,2,\N
RP01025,1711970913.162000,2024-04-01 11:28:33.162+00,88,311161,1,\N
RP01025,1711970973.163000,2024-04-01 11:29:33.163+00,53,315434,1,\N
RP01025,1711971033.165000,2024-04-01 11:30:33.165+00,45,312626,0,\N
RP01025,1711971093.167000,2024-04-01 11:31:33.167+00,58,312016,1,\N
RP01025,1711971153.169000,2024-04-01 11:32:33.169+00,46,328740,0,\N
RP01025,1711971213.171000,2024-04-01 11:33:33.171+00,40,333623,1,\N
RP01025,1711971273.173000,2024-04-01 11:34:33.173+00,79,288456,4,\N
RP01025,1711971333.174000,2024-04-01 11:35:33.174+00,79,294926,3,\N
RP01025,1711971393.176000,2024-04-01 11:36:33.176+00,55,289677,3,\N
RP01025,1711971453.178000,2024-04-01 11:37:33.178+00,68,275028,4,\N
RP01025,1711971513.180000,2024-04-01 11:38:33.18+00,71,307499,0,\N
RP01025,1711971573.182000,2024-04-01 11:39:33.182+00,70,324345,2,\N
RP01025,1711971633.184000,2024-04-01 11:40:33.184+00,45,332768,0,\N
RP01025,1711971693.185000,2024-04-01 11:41:33.185+00,57,328862,1,\N
RP01025,1711971753.187000,2024-04-01 11:42:33.187+00,56,333623,2,\N
RP01025,1711971813.189000,2024-04-01 11:43:33.189+00,72,303227,2,\N
RP01025,1711971873.191000,2024-04-01 11:44:33.191+00,95,273441,5,\N
RP01025,1711971933.193000,2024-04-01 11:45:33.193+00,87,298710,1,\N
RP01025,1711971993.195000,2024-04-01 11:46:33.195+00,85,301518,2,\N
RP01025,1711972053.196000,2024-04-01 11:47:33.196+00,61,292729,1,\N
RP01025,1711972113.198000,2024-04-01 11:48:33.198+00,84,290775,3,\N
RP01025,1711972173.200000,2024-04-01 11:49:33.2+00,67,298466,2,\N
RP01025,1711972233.202000,2024-04-01 11:50:33.202+00,62,299076,3,\N
RP01025,1711972293.204000,2024-04-01 11:51:33.204+00,82,259159,4,\N
RP01025,1711972353.206000,2024-04-01 11:52:33.206+00,100,247074,5,\N
RP01025,1711972413.207000,2024-04-01 11:53:33.207+00,100,295536,2,\N
RP01025,1711972473.209000,2024-04-01 11:54:33.209+00,100,277347,4,\N
RP01025,1711972533.211000,2024-04-01 11:55:33.211+00,100,308476,1,\N
RP01025,1711972593.213000,2024-04-01 11:56:33.213+00,72,315434,0,\N
RP01025,1711972653.215000,2024-04-01 11:57:33.215+00,78,288822,3,\N
RP01025,1711972713.217000,2024-04-01 11:58:33.217+00,68,314580,0,\N
RP01025,1711972773.218000,2024-04-01 11:59:33.218+00,65,321171,2,\N
RP01025,1711972833.220000,2024-04-01 12:00:33.22+00,39,329472,0,\N
RP01025,1711972893.222000,2024-04-01 12:01:33.222+00,29,333867,0,\N
RP01025,1711972953.224000,2024-04-01 12:02:33.224+00,43,277592,4,\N
RP01025,1711973013.226000,2024-04-01 12:03:33.226+00,60,268802,3,\N
RP01025,1711973073.228000,2024-04-01 12:04:33.228+00,70,289311,1,\N
RP01025,1711973133.229000,2024-04-01 12:05:33.229+00,66,281376,2,\N
RP01025,1711973193.231000,2024-04-01 12:06:33.231+00,70,300907,1,\N
RP01025,1711973253.233000,2024-04-01 12:07:33.233+00,64,292362,1,\N
RP01025,1711973313.235000,2024-04-01 12:08:33.235+00,58,305790,2,\N
RP01025,1711973373.237000,2024-04-01 12:09:33.237+00,68,297001,1,\N
RP01025,1711973433.238000,2024-04-01 12:10:33.238+00,79,289433,1,\N
RP01025,1711973493.240000,2024-04-01 12:11:33.24+00,55,308476,0,\N
RP01025,1711973553.242000,2024-04-01 12:12:33.242+00,57,297367,4,\N
RP01025,1711973613.244000,2024-04-01 12:13:33.244+00,68,300785,2,\N
RP01025,1711973673.246000,2024-04-01 12:14:33.246+00,67,279057,2,\N
RP01025,1711973733.248000,2024-04-01 12:15:33.248+00,62,301396,0,\N
RP01025,1711973793.249000,2024-04-01 12:16:33.249+00,75,302616,3,\N
RP01025,1711973853.251000,2024-04-01 12:17:33.251+00,55,318608,1,\N
RP01025,1711973913.253000,2024-04-01 12:18:33.253+00,59,315556,1,\N
RP01025,1711973973.255000,2024-04-01 12:19:33.255+00,44,317021,0,\N
RP01025,1711974033.257000,2024-04-01 12:20:33.257+00,29,314457,0,\N
RP01025,1711974093.259000,2024-04-01 12:21:33.259+00,23,312504,0,\N
RP01025,1711974153.260000,2024-04-01 12:22:33.26+00,22,279667,0,\N
RP01025,1711974213.262000,2024-04-01 12:23:33.262+00,76,233157,2,\N
RP01025,1711974273.264000,2024-04-01 12:24:33.264+00,100,267216,2,\N
RP01025,1711974333.266000,2024-04-01 12:25:33.266+00,95,305912,1,\N
RP01025,1711974393.268000,2024-04-01 12:26:33.268+00,55,321171,0,\N
RP01025,1711974453.270000,2024-04-01 12:27:33.27+00,36,331548,0,\N
RP01025,1711974513.271000,2024-04-01 12:28:33.271+00,29,341313,0,\N
RP01025,1711974573.273000,2024-04-01 12:29:33.273+00,22,341069,0,\N
RP01025,1711974633.275000,2024-04-01 12:30:33.275+00,19,344365,0,\N
RP01025,1711974693.277000,2024-04-01 12:31:33.277+00,22,342900,1,\N
RP01025,1711974753.279000,2024-04-01 12:32:33.279+00,22,352422,0,\N
RP01025,1711974935.251000,2024-04-01 12:35:35.251+00,41,92699,5,\N
RP01025,1711974995.252000,2024-04-01 12:36:35.252+00,48,76706,0,\N
RP01025,1711975055.254000,2024-04-01 12:37:35.254+00,83,95826,2,\N
RP01025,1711975115.256000,2024-04-01 12:38:35.256+00,100,108571,2,\N
RP01025,1711975175.258000,2024-04-01 12:39:35.258+00,100,103028,4,\N
RP01025,1711975235.260000,2024-04-01 12:40:35.26+00,100,119874,3,\N
RP01025,1711975295.262000,2024-04-01 12:41:35.262+00,100,138673,3,\N
RP01025,1711975355.263000,2024-04-01 12:42:35.263+00,100,133302,4,\N
RP01025,1711975415.265000,2024-04-01 12:43:35.265+00,79,139772,0,\N
RP01025,1711975475.267000,2024-04-01 12:44:35.267+00,63,146608,0,\N
RP01025,1711975535.269000,2024-04-01 12:45:35.269+00,58,154665,0,\N
RP01025,1711975595.271000,2024-04-01 12:46:35.271+00,54,161379,0,\N
RP01025,1711975655.273000,2024-04-01 12:47:35.273+00,51,167727,0,\N
RP01025,1711975715.274000,2024-04-01 12:48:35.274+00,48,172854,0,\N
RP01025,1711975775.276000,2024-04-01 12:49:35.276+00,65,199710,0,\N
RP01025,1711975835.278000,2024-04-01 12:50:35.278+00,75,227815,2,\N
RP01025,1711975895.280000,2024-04-01 12:51:35.28+00,80,257206,0,\N
RP01025,1711975955.282000,2024-04-01 12:52:35.282+00,48,265262,0,\N
RP01025,1711976015.284000,2024-04-01 12:53:35.284+00,34,256351,0,\N
RP01025,1711976075.285000,2024-04-01 12:54:35.285+00,69,234134,3,\N
RP01025,1711976135.287000,2024-04-01 12:55:35.287+00,80,241580,4,\N
RP01025,1711976195.289000,2024-04-01 12:56:35.289+00,87,251468,6,\N
RP01025,1711976255.291000,2024-04-01 12:57:35.291+00,84,256961,4,\N
RP01025,1711976315.293000,2024-04-01 12:58:35.293+00,100,255863,7,\N
RP01025,1711976375.295000,2024-04-01 12:59:35.295+00,100,267460,5,\N
RP01025,1711976435.296000,2024-04-01 13:00:35.296+00,95,268558,5,\N
RP01025,1711976495.298000,2024-04-01 13:01:35.298+00,60,260013,3,\N
RP01025,1711976555.300000,2024-04-01 13:02:35.3+00,77,217461,4,\N
RP01025,1711976615.302000,2024-04-01 13:03:35.302+00,85,252689,2,\N
RP01025,1711976675.304000,2024-04-01 13:04:35.304+00,94,306157,5,\N
RP01025,1711976735.306000,2024-04-01 13:05:35.306+00,59,280888,3,\N
RP01025,1711976795.307000,2024-04-01 13:06:35.307+00,56,291142,2,\N
RP01025,1711976855.309000,2024-04-01 13:07:35.309+00,39,293339,0,\N
RP01025,1711976915.311000,2024-04-01 13:08:35.311+00,40,292362,2,\N
RP01025,1711976975.313000,2024-04-01 13:09:35.313+00,50,299565,2,\N
RP01025,1711977035.315000,2024-04-01 13:10:35.315+00,79,311772,2,\N
RP01025,1711977095.316000,2024-04-01 13:11:35.316+00,76,305180,3,\N
RP01025,1711977155.318000,2024-04-01 13:12:35.318+00,58,316728,1,\N
RP01025,1711977215.320000,2024-04-01 13:13:35.32+00,59,290775,6,\N
RP01025,1711977275.322000,2024-04-01 13:14:35.322+00,57,271122,3,\N
RP01025,1711977335.324000,2024-04-01 13:15:35.324+00,47,265751,1,\N
RP01025,1711977395.326000,2024-04-01 13:16:35.326+00,57,251956,4,\N
RP01025,1711977455.327000,2024-04-01 13:17:35.327+00,63,262088,1,\N
RP01025,1711977515.329000,2024-04-01 13:18:35.329+00,68,277103,1,\N
RP01025,1711977575.331000,2024-04-01 13:19:35.331+00,81,286747,2,\N
RP01025,1711977635.333000,2024-04-01 13:20:35.333+00,57,292729,2,\N
RP01025,1711977695.335000,2024-04-01 13:21:35.335+00,53,292032,2,\N
RP01025,1711978240.920000,2024-04-01 13:30:40.92+00,80,160402,3,\N
RP01025,1711978300.922000,2024-04-01 13:31:40.922+00,100,183474,0,\N
RP01025,1711978360.924000,2024-04-01 13:32:40.924+00,100,247562,1,\N
RP01025,1711978420.926000,2024-04-01 13:33:40.926+00,100,301640,0,\N
RP01025,1711978480.928000,2024-04-01 13:34:40.928+00,85,340825,0,\N
RP01025,1711978540.930000,2024-04-01 13:35:40.93+00,49,348638,0,\N
RP01025,1711978600.931000,2024-04-01 13:36:40.931+00,42,333134,1,\N
RP01025,1711978660.933000,2024-04-01 13:37:40.933+00,70,335576,2,\N
RP01025,1711978720.935000,2024-04-01 13:38:40.935+00,51,355352,0,\N
RP01025,1711978780.937000,2024-04-01 13:39:40.937+00,32,359380,1,\N
RP01025,1711978840.939000,2024-04-01 13:40:40.939+00,23,359136,0,\N
RP01025,1711978900.941000,2024-04-01 13:41:40.941+00,22,360112,0,\N
RP01025,1711978960.942000,2024-04-01 13:42:40.942+00,55,333745,4,\N
RP01025,1711979020.944000,2024-04-01 13:43:40.944+00,48,337529,1,\N
RP01025,1711979080.946000,2024-04-01 13:44:40.946+00,42,336552,2,\N
RP01025,1711979140.948000,2024-04-01 13:45:40.948+00,57,312993,2,\N
RP01025,1711979200.950000,2024-04-01 13:46:40.95+00,100,216433,7,\N
RP01025,1711979260.952000,2024-04-01 13:47:40.952+00,100,271244,2,\N
RP01025,1711979320.953000,2024-04-01 13:48:40.953+00,100,251712,5,\N
RP01025,1711979380.955000,2024-04-01 13:49:40.955+00,100,303593,1,\N
RP01025,1711979440.957000,2024-04-01 13:50:40.957+00,75,313847,2,\N
RP01025,1711979500.959000,2024-04-01 13:51:40.959+00,53,337285,0,\N
RP01025,1711979560.961000,2024-04-01 13:52:40.961+00,36,343144,0,\N
RP01025,1711979620.962000,2024-04-01 13:53:40.962+00,37,342046,3,\N
RP01025,1711979680.964000,2024-04-01 13:54:40.964+00,26,340703,0,\N
RP01025,1711979740.966000,2024-04-01 13:55:40.966+00,36,321293,1,\N
RP01025,1711979800.968000,2024-04-01 13:56:40.968+00,41,339604,0,\N
RP01025,1711979860.970000,2024-04-01 13:57:40.97+00,31,343266,0,\N
RP01025,1711979920.972000,2024-04-01 13:58:40.972+00,23,346807,0,\N
RP01025,1711979980.973000,2024-04-01 13:59:40.973+00,21,349126,0,\N
RP01025,1711980040.975000,2024-04-01 14:00:40.975+00,41,342778,1,\N
RP01025,1711980100.977000,2024-04-01 14:01:40.977+00,31,342656,1,\N
RP01025,1711980160.979000,2024-04-01 14:02:40.979+00,27,350957,0,\N
RP01025,1711980220.981000,2024-04-01 14:03:40.981+00,18,350469,0,\N
RP01025,1711980280.983000,2024-04-01 14:04:40.983+00,21,354009,0,\N
RP01025,1711980340.984000,2024-04-01 14:05:40.984+00,28,346196,3,\N
RP01025,1711980400.986000,2024-04-01 14:06:40.986+00,30,350469,1,\N
RP01025,1711980460.988000,2024-04-01 14:07:40.988+00,29,354131,1,\N
RP01025,1711980520.990000,2024-04-01 14:08:40.99+00,24,337773,1,\N
RP01025,1711980580.992000,2024-04-01 14:09:40.992+00,66,338017,2,\N
RP01025,1711980640.994000,2024-04-01 14:10:40.994+00,72,305668,3,\N
RP01025,1711980700.995000,2024-04-01 14:11:40.995+00,100,281010,4,\N
RP01025,1711980760.997000,2024-04-01 14:12:40.997+00,100,292362,3,\N
RP01025,1711980820.999000,2024-04-01 14:13:40.999+00,84,314091,2,\N
RP01025,1711980881.001000,2024-04-01 14:14:41.001+00,55,323491,0,\N
RP01025,1711980941.003000,2024-04-01 14:15:41.003+00,85,310063,3,\N
RP01025,1711981001.005000,2024-04-01 14:16:41.005+00,100,323491,1,\N
RP01025,1711981061.006000,2024-04-01 14:17:41.006+00,68,327519,2,\N
RP01025,1711981121.008000,2024-04-01 14:18:41.008+00,100,292118,4,\N
RP01025,1711981181.010000,2024-04-01 14:19:41.01+00,100,284428,4,\N
RP01025,1711981241.012000,2024-04-01 14:20:41.012+00,100,249881,2,\N
RP01025,1711981301.014000,2024-04-01 14:21:41.014+00,100,263675,3,\N
RP01025,1711981361.016000,2024-04-01 14:22:41.016+00,100,287724,2,\N
RP01025,1711981421.017000,2024-04-01 14:23:41.017+00,100,305302,2,\N
RP01025,1711981481.019000,2024-04-01 14:24:41.019+00,63,328618,0,\N
RP01025,1711981541.021000,2024-04-01 14:25:41.021+00,98,272953,4,\N
RP01025,1711981601.023000,2024-04-01 14:26:41.023+00,100,265873,3,\N
RP01025,1711981661.025000,2024-04-01 14:27:41.025+00,100,268925,4,\N
RP01025,1711981721.027000,2024-04-01 14:28:41.027+00,100,311894,1,\N
RP01025,1711981781.028000,2024-04-01 14:29:41.028+00,94,302494,3,\N
RP01025,1711981841.030000,2024-04-01 14:30:41.03+00,96,316533,4,\N
RP01025,1711981901.032000,2024-04-01 14:31:41.032+00,62,338384,0,\N
RP01025,1711981961.034000,2024-04-01 14:32:41.034+00,40,346562,1,\N
RP01025,1711982021.036000,2024-04-01 14:33:41.036+00,28,350103,0,\N
RP01025,1711982081.038000,2024-04-01 14:34:41.038+00,26,355840,0,\N
RP01025,1711982141.039000,2024-04-01 14:35:41.039+00,36,334233,1,\N
RP01025,1711982201.041000,2024-04-01 14:36:41.041+00,49,353398,0,\N
RP01025,1711982261.043000,2024-04-01 14:37:41.043+00,28,357061,0,\N
RP01025,1711982321.045000,2024-04-01 14:38:41.045+00,31,330205,1,\N
RP01025,1711982381.047000,2024-04-01 14:39:41.047+00,68,328130,1,\N
RP01025,1711982441.049000,2024-04-01 14:40:41.049+00,66,299687,3,\N
RP01025,1711982501.050000,2024-04-01 14:41:41.05+00,85,308842,5,\N
RP01025,1711982561.052000,2024-04-01 14:42:41.052+00,84,286625,2,\N
RP01025,1711982621.054000,2024-04-01 14:43:41.054+00,100,258060,4,\N
RP01025,1711982681.056000,2024-04-01 14:44:41.056+00,100,295658,3,\N
RP01025,1711982741.058000,2024-04-01 14:45:41.058+00,100,288334,5,\N
RP01025,1711982801.060000,2024-04-01 14:46:41.06+00,72,311161,1,\N
RP01025,1711982861.061000,2024-04-01 14:47:41.061+00,67,293461,2,\N
RP01025,1711982921.063000,2024-04-01 14:48:41.063+00,70,297734,2,\N
RP01025,1711982981.065000,2024-04-01 14:49:41.065+00,95,288700,3,\N
RP01025,1711983041.067000,2024-04-01 14:50:41.067+00,75,319218,0,\N
RP01025,1711983101.069000,2024-04-01 14:51:41.069+00,97,279423,3,\N
RP01025,1711983161.071000,2024-04-01 14:52:41.071+00,93,306034,1,\N
RP01025,1711983221.072000,2024-04-01 14:53:41.072+00,74,315800,1,\N
RP01025,1711983281.074000,2024-04-01 14:54:41.074+00,50,323002,1,\N
RP01025,1711983341.076000,2024-04-01 14:55:41.076+00,90,297123,2,\N
RP01025,1711983401.078000,2024-04-01 14:56:41.078+00,100,307133,3,\N
RP01025,1711983461.080000,2024-04-01 14:57:41.08+00,86,335942,0,\N
RP01025,1711983521.082000,2024-04-01 14:58:41.082+00,100,319107,4,\N
RP01025,1711983581.083000,2024-04-01 14:59:41.083+00,100,260990,5,\N
RP01025,1711983641.085000,2024-04-01 15:00:41.085+00,100,281620,3,\N
RP01025,1711983701.087000,2024-04-01 15:01:41.087+00,88,296757,2,\N
RP01025,1711983761.089000,2024-04-01 15:02:41.089+00,61,309086,1,\N
RP01025,1711983821.091000,2024-04-01 15:03:41.091+00,85,236331,7,\N
RP01025,1711983881.092000,2024-04-01 15:04:41.092+00,100,300419,1,\N
RP01025,1711983941.094000,2024-04-01 15:05:41.094+00,98,311894,1,\N
RP01025,1711984001.096000,2024-04-01 15:06:41.096+00,55,330449,0,\N
RP01025,1711984061.098000,2024-04-01 15:07:41.098+00,44,330937,2,\N
RP01025,1711984121.100000,2024-04-01 15:08:41.1+00,35,338262,0,\N
RP01025,1711984181.102000,2024-04-01 15:09:41.102+00,29,329961,1,\N
RP01025,1711984241.103000,2024-04-01 15:10:41.103+00,27,337407,1,\N
RP01025,1711984301.105000,2024-04-01 15:11:41.105+00,23,338628,0,\N
RP01025,1711984361.107000,2024-04-01 15:12:41.107+00,19,343633,0,\N
RP01025,1711984421.109000,2024-04-01 15:13:41.109+00,67,229495,3,\N
RP01025,1711984481.111000,2024-04-01 15:14:41.111+00,100,273685,1,\N
RP01025,1711984541.113000,2024-04-01 15:15:41.113+00,100,225955,4,\N
RP01025,1711984601.114000,2024-04-01 15:16:41.114+00,100,282475,4,\N
RP01025,1711984661.116000,2024-04-01 15:17:41.116+00,87,293217,2,\N
RP01025,1711984721.118000,2024-04-01 15:18:41.118+00,86,311161,2,\N
RP01025,1711984781.120000,2024-04-01 15:19:41.12+00,69,272953,4,\N
RP01025,1711984841.122000,2024-04-01 15:20:41.122+00,75,306645,0,\N
RP01025,1711984901.124000,2024-04-01 15:21:41.124+00,53,329716,0,\N
RP01025,1711984961.125000,2024-04-01 15:22:41.125+00,42,333623,1,\N
RP01025,1711985021.127000,2024-04-01 15:23:41.127+00,27,339971,0,\N
RP01025,1711985081.129000,2024-04-01 15:24:41.129+00,21,336064,0,\N
RP01025,1711985141.131000,2024-04-01 15:25:41.131+00,80,318486,3,\N
RP01025,1711985201.133000,2024-04-01 15:26:41.133+00,52,333012,0,\N
RP01025,1711985261.135000,2024-04-01 15:27:41.135+00,34,344365,0,\N
RP01025,1711985321.136000,2024-04-01 15:28:41.136+00,37,322636,2,\N
RP01025,1711985381.138000,2024-04-01 15:29:41.138+00,38,322880,2,\N
RP01025,1711985441.140000,2024-04-01 15:30:41.14+00,37,322392,2,\N
RP01025,1711985501.142000,2024-04-01 15:31:41.142+00,40,326298,1,\N
RP01025,1711985561.144000,2024-04-01 15:32:41.144+00,35,344121,0,\N
RP01025,1711985621.146000,2024-04-01 15:33:41.146+00,27,345342,0,\N
RP01025,1711985681.147000,2024-04-01 15:34:41.147+00,100,280033,7,\N
RP01025,1711985741.149000,2024-04-01 15:35:41.149+00,100,274418,4,\N
RP01025,1711985801.151000,2024-04-01 15:36:41.151+00,90,322026,0,\N
RP01025,1711985861.153000,2024-04-01 15:37:41.153+00,59,319462,2,\N
RP01025,1711985921.155000,2024-04-01 15:38:41.155+00,57,305912,1,\N
RP01025,1711985981.157000,2024-04-01 15:39:41.157+00,66,294193,2,\N
RP01025,1711986041.158000,2024-04-01 15:40:41.158+00,87,269657,6,\N
RP01025,1711986101.160000,2024-04-01 15:41:41.16+00,100,276981,4,\N
RP01025,1711986161.162000,2024-04-01 15:42:41.162+00,100,316289,1,\N
RP01025,1711986221.164000,2024-04-01 15:43:41.164+00,63,291752,1,\N
RP01025,1711986281.166000,2024-04-01 15:44:41.166+00,73,314213,1,\N
RP01025,1711986341.168000,2024-04-01 15:45:41.168+00,45,326054,0,\N
RP01025,1711986401.169000,2024-04-01 15:46:41.169+00,30,335942,0,\N
RP01025,1711986461.171000,2024-04-01 15:47:41.171+00,23,341557,0,\N
RP01025,1711986521.173000,2024-04-01 15:48:41.173+00,36,312748,3,\N
RP01025,1711986581.175000,2024-04-01 15:49:41.175+00,47,314213,1,\N
RP01025,1711986641.177000,2024-04-01 15:50:41.177+00,50,323369,2,\N
RP01025,1711986701.179000,2024-04-01 15:51:41.179+00,43,302250,3,\N
RP01025,1711986761.180000,2024-04-01 15:52:41.18+00,58,285160,4,\N
RP01025,1711986821.182000,2024-04-01 15:53:41.182+00,100,268802,5,\N
RP01025,1711986881.184000,2024-04-01 15:54:41.184+00,100,252445,3,\N
RP01025,1711986941.186000,2024-04-01 15:55:41.186+00,100,227786,7,\N
RP01025,1711987001.188000,2024-04-01 15:56:41.188+00,100,247684,3,\N
RP01025,1711987061.190000,2024-04-01 15:57:41.19+00,100,235355,4,\N
RP01025,1711987121.191000,2024-04-01 15:58:41.191+00,100,253665,5,\N
RP01025,1711987181.193000,2024-04-01 15:59:41.193+00,100,267338,3,\N
